msa_id	split	tree_path	num_sequences	alignment_length	tree_bucket	num_tips	num_internal_nodes	num_branches	total_tree_length	mean_branch_length	median_branch_length	max_branch_length	mean_root_to_leaf_depth	median_root_to_leaf_depth	max_root_to_leaf_depth	mean_root_to_leaf_edges	median_root_to_leaf_edges	max_root_to_leaf_edges	tree_bucket_q_low	tree_bucket_q_high
234	train	data/zenodo_raw/data_pandit/aa/234/tree.234	16	167	long-tree	16	14	29	16.27502	0.561207586207	0.354106	2.814083	2.0109750625	1.841993	5.572459	5.75	7	9	5.951082	13.683736
236	train	data/zenodo_raw/data_pandit/aa/236/tree.236	16	165	long-tree	16	14	29	20.410648	0.703815448276	0.459129	2.059036	2.6574895	2.095859	5.552371	5.5625	6	8	5.951082	13.683736
237	train	data/zenodo_raw/data_pandit/aa/237/tree.237	6	423	short-tree	6	4	9	4.670729	0.518969888889	0.165435	2.401939	1.34884583333	1.428988	3.20508	2.5	2.5	4	5.951082	13.683736
239	train	data/zenodo_raw/data_pandit/aa/239/tree.239	16	242	short-tree	16	14	29	4.311859	0.148684793103	0.130292	0.442692	0.614349625	0.596536	1.250555	5.5	5.5	9	5.951082	13.683736
242	train	data/zenodo_raw/data_pandit/aa/242/tree.242	67	402	long-tree	67	65	131	62.488336	0.477010198473	0.281697	9	3.00972276119	2.526962	9	9.86567164179	10	15	5.951082	13.683736
244	train	data/zenodo_raw/data_pandit/aa/244/tree.244	21	140	mid-tree	21	19	39	8.81452	0.226013333333	0.144756	1.879291	0.961427761905	0.829102	2.885153	5.33333333333	5	9	5.951082	13.683736
245	train	data/zenodo_raw/data_pandit/aa/245/tree.245	19	549	long-tree	19	17	35	15.264847	0.436138485714	0.342728	1.347781	2.20127078947	1.69702	3.780068	5.26315789474	6	8	5.951082	13.683736
248	train	data/zenodo_raw/data_pandit/aa/248/tree.248	184	253	long-tree	184	182	365	105.991955	0.290388917808	0.189997	2.068947	2.51293726087	2.2391035	5.471746	16.5434782609	17	27	5.951082	13.683736
249	train	data/zenodo_raw/data_pandit/aa/249/tree.249	12	118	mid-tree	12	10	21	6.074698	0.289271333333	0.250309	0.722716	0.948143583333	0.9820325	1.424208	3.75	4.5	5	5.951082	13.683736
251	train	data/zenodo_raw/data_pandit/aa/251/tree.251	27	396	long-tree	27	25	51	39.12575	0.767171568627	0.557502	3.264624	6.12019433333	7.013258	9.081271	6.88888888889	7	13	5.951082	13.683736
252	train	data/zenodo_raw/data_pandit/aa/252/tree.252	94	240	long-tree	94	92	185	86.5524	0.467850810811	0.336053	3.165029	5.0862346383	5.717646	8.355023	12.3936170213	13	19	5.951082	13.683736
255	train	data/zenodo_raw/data_pandit/aa/255/tree.255	11	389	mid-tree	11	9	19	6.536799	0.344042052632	0.220269	1.533769	1.06192809091	0.649897	2.919506	4.09090909091	4	7	5.951082	13.683736
256	train	data/zenodo_raw/data_pandit/aa/256/tree.256	57	348	long-tree	57	55	111	86.784505	0.781842387387	0.486327	4.33005	3.0707817193	2.918731	5.398867	7.50877192982	8	12	5.951082	13.683736
257	train	data/zenodo_raw/data_pandit/aa/257/tree.257	14	408	mid-tree	14	12	25	12.784046	0.51136184	0.21406	2.465882	3.73296807143	4.809108	5.386974	5.5	6	10	5.951082	13.683736
258	train	data/zenodo_raw/data_pandit/aa/258/tree.258	13	191	long-tree	13	11	23	15.282583	0.664460130435	0.335148	3.945447	2.39812438462	1.767182	5.527515	5.15384615385	6	9	5.951082	13.683736
261	train	data/zenodo_raw/data_pandit/aa/261/tree.261	13	299	mid-tree	13	11	23	12.474164	0.542354956522	0.287581	4.239676	2.14023676923	1.96057	4.239676	3.76923076923	4	5	5.951082	13.683736
263	train	data/zenodo_raw/data_pandit/aa/263/tree.263	201	548	long-tree	201	199	399	148.967692	0.373352611529	0.265228	3.437865	3.24599907463	3.645672	6.337595	17.5970149254	19	28	5.951082	13.683736
265	train	data/zenodo_raw/data_pandit/aa/265/tree.265	16	34	mid-tree	16	14	29	8.768711	0.302369344828	0.138155	2.562744	2.57727525	2.4028125	6.70398	7.5	7.5	14	5.951082	13.683736
266	train	data/zenodo_raw/data_pandit/aa/266/tree.266	43	186	long-tree	43	41	83	24.417154	0.294182578313	0.167183	1.482074	1.72037430233	1.659348	2.352941	7.48837209302	8	12	5.951082	13.683736
268	train	data/zenodo_raw/data_pandit/aa/268/tree.268	35	506	long-tree	35	33	67	29.060477	0.433738462687	0.342653	3.458489	4.90136065714	5.848067	6.989951	7.51428571429	8	13	5.951082	13.683736
270	train	data/zenodo_raw/data_pandit/aa/270/tree.270	9	112	short-tree	9	7	15	4.123509	0.2749006	0.214005	0.611468	0.686051666667	0.516289	1.378176	3.77777777778	5	6	5.951082	13.683736
271	train	data/zenodo_raw/data_pandit/aa/271/tree.271	55	220	long-tree	55	53	107	46.517553	0.434743485981	0.271055	2.871038	3.45279647273	1.921668	6.505152	7.45454545455	7	13	5.951082	13.683736
272	train	data/zenodo_raw/data_pandit/aa/272/tree.272	13	65	mid-tree	13	11	23	6.490515	0.282196304348	0.233514	1.106786	1.07622346154	1.167751	1.940712	4.30769230769	4	7	5.951082	13.683736
274	train	data/zenodo_raw/data_pandit/aa/274/tree.274	12	407	mid-tree	12	10	21	11.244502	0.53545247619	0.33729	1.601307	1.982143	1.1894875	4.588396	3.83333333333	4	5	5.951082	13.683736
278	train	data/zenodo_raw/data_pandit/aa/278/tree.278	17	143	mid-tree	17	15	31	13.116674	0.423118516129	0.239959	2.401597	1.48556752941	1.46493	3.174525	5.29411764706	5	9	5.951082	13.683736
279	train	data/zenodo_raw/data_pandit/aa/279/tree.279	11	344	mid-tree	11	9	19	7.18653	0.378238421053	0.32085	1.554368	1.32204781818	1.656649	2.448134	4.27272727273	5	7	5.951082	13.683736
280	train	data/zenodo_raw/data_pandit/aa/280/tree.280	256	549	long-tree	256	254	509	210.88851	0.414319273084	0.288495	3.434673	6.21367561328	6.632274	10.224009	19.57421875	20	35	5.951082	13.683736
281	train	data/zenodo_raw/data_pandit/aa/281/tree.281	20	135	long-tree	20	18	37	16.041917	0.433565324324	0.201892	6.14811	4.17247385	4.3267365	8.129272	6.2	6	11	5.951082	13.683736
282	train	data/zenodo_raw/data_pandit/aa/282/tree.282	21	283	long-tree	21	19	39	17.322846	0.444175538462	0.392177	1.302382	1.89876980952	2.05713	3.055696	7	8	12	5.951082	13.683736
283	train	data/zenodo_raw/data_pandit/aa/283/tree.283	97	436	long-tree	97	95	191	65.811246	0.344561497382	0.239794	2.953694	6.42136680412	7.021274	8.244429	14.4845360825	16	24	5.951082	13.683736
284	train	data/zenodo_raw/data_pandit/aa/284/tree.284	6	126	short-tree	6	4	9	1.316175	0.146241666667	0.156486	0.235738	0.386622333333	0.369556	0.647351	2.5	2.5	4	5.951082	13.683736
285	train	data/zenodo_raw/data_pandit/aa/285/tree.285	205	314	long-tree	205	203	407	237.533373	0.583620081081	0.41839	3.922206	2.92617960976	2.878629	6.380434	11.7219512195	11	18	5.951082	13.683736
286	train	data/zenodo_raw/data_pandit/aa/286/tree.286	85	404	long-tree	85	83	167	86.924269	0.52050460479	0.312289	2.622718	4.21889341176	4.332469	5.996813	9.90588235294	9	18	5.951082	13.683736
287	train	data/zenodo_raw/data_pandit/aa/287/tree.287	16	390	long-tree	16	14	29	13.853654	0.477712206897	0.283924	4.650286	1.8209170625	2.333021	5.971872	5.25	4.5	9	5.951082	13.683736
288	train	data/zenodo_raw/data_pandit/aa/288/tree.288	15	373	long-tree	15	13	27	14.781772	0.547473037037	0.251952	2.49466	2.1218496	2.201194	2.89412	4	4	6	5.951082	13.683736
289	train	data/zenodo_raw/data_pandit/aa/289/tree.289	14	306	mid-tree	14	12	25	10.292009	0.41168036	0.240284	1.837237	2.19837278571	2.4134465	4.71306	4.5	4.5	7	5.951082	13.683736
292	train	data/zenodo_raw/data_pandit/aa/292/tree.292	43	54	long-tree	43	41	83	15.006999	0.180807216867	0.137942	0.838401	1.0831907907	0.975834	1.990734	9.88372093023	10	17	5.951082	13.683736
293	train	data/zenodo_raw/data_pandit/aa/293/tree.293	12	206	mid-tree	12	10	21	6.794389	0.323542333333	0.270181	0.944317	0.962971666667	0.9616315	1.404774	3.83333333333	4	6	5.951082	13.683736
294	train	data/zenodo_raw/data_pandit/aa/294/tree.294	19	384	mid-tree	19	17	35	12.045409	0.344154542857	0.245989	1.879852	1.16750784211	0.818716	3.66505	6.26315789474	7	9	5.951082	13.683736
295	train	data/zenodo_raw/data_pandit/aa/295/tree.295	51	59	long-tree	51	49	99	26.176183	0.264405888889	0.201548	1.249152	1.99160490196	1.62205	5.181416	9.07843137255	9	15	5.951082	13.683736
296	train	data/zenodo_raw/data_pandit/aa/296/tree.296	17	698	mid-tree	17	15	31	8.561289	0.276170612903	0.184274	1.86647	2.23532894118	2.627337	2.86722	4.58823529412	5	7	5.951082	13.683736
297	train	data/zenodo_raw/data_pandit/aa/297/tree.297	156	211	long-tree	156	154	309	94.106478	0.304551708738	0.202858	1.788383	5.72007698718	6.099373	8.360618	18.5128205128	18	28	5.951082	13.683736
299	train	data/zenodo_raw/data_pandit/aa/299/tree.299	14	339	mid-tree	14	12	25	9.84098	0.3936392	0.245096	1.390282	1.11146214286	1.014636	1.802953	4.21428571429	5	6	5.951082	13.683736
300	train	data/zenodo_raw/data_pandit/aa/300/tree.300	31	49	long-tree	31	29	59	23.151723	0.392402084746	0.260606	1.990364	1.92586216129	1.460634	4.601113	7.93548387097	8	15	5.951082	13.683736
301	train	data/zenodo_raw/data_pandit/aa/301/tree.301	60	579	long-tree	60	58	117	52.523643	0.448920025641	0.307887	5.00526	6.68027598333	7.4082215	8.732232	10.15	10	17	5.951082	13.683736
305	train	data/zenodo_raw/data_pandit/aa/305/tree.305	8	215	short-tree	8	6	13	3.355083	0.258083307692	0.178256	0.818041	0.792540375	0.898394	1.30042	3.375	4	5	5.951082	13.683736
306	train	data/zenodo_raw/data_pandit/aa/306/tree.306	14	380	mid-tree	14	12	25	8.978766	0.35915064	0.268876	1.75822	2.57276478571	2.92789	3.172117	4.5	4.5	7	5.951082	13.683736
313	train	data/zenodo_raw/data_pandit/aa/313/tree.313	11	30	mid-tree	11	9	19	11.057362	0.581966421053	0.583937	1.478975	2.74048436364	2.675348	4.928539	4.27272727273	4	7	5.951082	13.683736
314	train	data/zenodo_raw/data_pandit/aa/314/tree.314	28	621	long-tree	28	26	53	40.985554	0.773312339623	0.463976	3.046432	4.82095239286	5.8289955	6.731238	7.07142857143	7	12	5.951082	13.683736
317	train	data/zenodo_raw/data_pandit/aa/317/tree.317	14	55	mid-tree	14	12	25	8.757181	0.35028724	0.238406	1.925516	1.93409214286	1.293613	3.983369	3.92857142857	5	5	5.951082	13.683736
318	train	data/zenodo_raw/data_pandit/aa/318/tree.318	104	944	long-tree	104	102	205	109.312158	0.533230039024	0.354598	2.416119	5.40684123077	5.9513935	8.019764	11.6923076923	11.5	20	5.951082	13.683736
319	train	data/zenodo_raw/data_pandit/aa/319/tree.319	58	79	long-tree	58	56	113	34.428481	0.304676823009	0.175003	2.695176	2.76362215517	2.6589885	4.797853	13.5344827586	15.5	21	5.951082	13.683736
320	train	data/zenodo_raw/data_pandit/aa/320/tree.320	12	531	mid-tree	12	10	21	9.608995	0.457571190476	0.217879	2.129407	2.86978891667	4.084722	5.207032	4.41666666667	5	7	5.951082	13.683736
321	train	data/zenodo_raw/data_pandit/aa/321/tree.321	55	511	long-tree	55	53	107	30.355309	0.283694476636	0.192218	1.71586	1.92822441818	1.896134	2.892287	9.25454545455	10	13	5.951082	13.683736
322	train	data/zenodo_raw/data_pandit/aa/322/tree.322	16	333	mid-tree	16	14	29	12.282915	0.423548793103	0.184088	5.173274	1.4763523125	1.024144	5.71449	5.5	5	10	5.951082	13.683736
323	train	data/zenodo_raw/data_pandit/aa/323/tree.323	13	68	mid-tree	13	11	23	7.410299	0.322186913043	0.159981	1.407923	1.06361807692	0.839275	2.02576	4.38461538462	4	8	5.951082	13.683736
324	train	data/zenodo_raw/data_pandit/aa/324/tree.324	12	135	short-tree	12	10	21	4.957323	0.236063	0.16197	0.495885	0.7807315	0.7409915	1.459506	4.75	5	8	5.951082	13.683736
325	train	data/zenodo_raw/data_pandit/aa/325/tree.325	69	362	long-tree	69	67	135	91.3636	0.676767407407	0.41648	2.95978	4.87770947826	5.313935	8.071931	11.115942029	12	20	5.951082	13.683736
327	train	data/zenodo_raw/data_pandit/aa/327/tree.327	87	275	long-tree	87	85	171	94.073113	0.550135163743	0.480535	2.549925	3.2578571954	3.297084	4.876561	12.6666666667	14	18	5.951082	13.683736
330	train	data/zenodo_raw/data_pandit/aa/330/tree.330	16	154	mid-tree	16	14	29	9.958511	0.343396931034	0.156669	1.796923	2.634724125	2.9389365	4.623933	4.5625	4.5	7	5.951082	13.683736
333	train	data/zenodo_raw/data_pandit/aa/333/tree.333	9	747	short-tree	9	7	15	5.277447	0.3518298	0.261191	0.830325	0.833123555556	0.842462	1.141921	3	3	4	5.951082	13.683736
334	train	data/zenodo_raw/data_pandit/aa/334/tree.334	17	396	long-tree	17	15	31	19.413432	0.626239741935	0.357534	5.634952	2.03899382353	1.883308	6.990603	5.05882352941	5	8	5.951082	13.683736
335	train	data/zenodo_raw/data_pandit/aa/335/tree.335	20	149	long-tree	20	18	37	16.173342	0.437117351351	0.292569	2.779677	1.7301326	1.618726	4.469233	6.75	8	11	5.951082	13.683736
341	train	data/zenodo_raw/data_pandit/aa/341/tree.341	6	332	short-tree	6	4	9	1.921072	0.213452444444	0.199967	0.463784	0.499457333333	0.672461	0.727725	2.5	2.5	4	5.951082	13.683736
342	train	data/zenodo_raw/data_pandit/aa/342/tree.342	56	106	long-tree	56	54	109	37.128294	0.340626550459	0.18252	2.349886	2.199861875	1.8538135	5.571035	8.85714285714	8	16	5.951082	13.683736
344	train	data/zenodo_raw/data_pandit/aa/344/tree.344	9	209	short-tree	9	7	15	5.633626	0.375575066667	0.15621	2.598959	0.922915	0.891402	2.818294	4	4	7	5.951082	13.683736
346	train	data/zenodo_raw/data_pandit/aa/346/tree.346	27	27	long-tree	27	25	51	22.227943	0.435842019608	0.310611	2.523906	1.74464044444	1.528601	3.873614	6.62962962963	7	11	5.951082	13.683736
348	train	data/zenodo_raw/data_pandit/aa/348/tree.348	14	133	mid-tree	14	12	25	8.996239	0.35984956	0.368257	1.077306	1.45588	1.570652	2.176333	4.57142857143	5	7	5.951082	13.683736
349	train	data/zenodo_raw/data_pandit/aa/349/tree.349	13	155	mid-tree	13	11	23	12.547095	0.545525869565	0.40666	1.669267	2.16748915385	2.267394	3.498942	4.76923076923	5	7	5.951082	13.683736
350	train	data/zenodo_raw/data_pandit/aa/350/tree.350	9	182	short-tree	9	7	15	2.319322	0.154621466667	0.100905	0.466794	0.350486555556	0.455817	0.561529	3	3	4	5.951082	13.683736
352	train	data/zenodo_raw/data_pandit/aa/352/tree.352	17	444	mid-tree	17	15	31	7.042235	0.227168870968	0.070348	1.574675	1.92404382353	2.117935	2.94464	5.23529411765	6	8	5.951082	13.683736
353	train	data/zenodo_raw/data_pandit/aa/353/tree.353	15	97	long-tree	15	13	27	13.985181	0.517969666667	0.421604	1.613338	3.06554653333	3.349883	5.923341	4.8	5	8	5.951082	13.683736
356	train	data/zenodo_raw/data_pandit/aa/356/tree.356	15	71	mid-tree	15	13	27	10.061044	0.372631259259	0.205965	1.272226	2.45212813333	2.850464	4.477358	6.2	6	11	5.951082	13.683736
357	train	data/zenodo_raw/data_pandit/aa/357/tree.357	18	35	mid-tree	18	16	33	8.012572	0.242805212121	0.207149	0.805872	0.859844055556	0.7702275	1.65188	4.72222222222	4.5	7	5.951082	13.683736
358	train	data/zenodo_raw/data_pandit/aa/358/tree.358	21	433	long-tree	21	19	39	19.354024	0.496257025641	0.257343	9	9.4431402381	10.532277	10.820244	7.2380952381	9	11	5.951082	13.683736
359	train	data/zenodo_raw/data_pandit/aa/359/tree.359	13	267	mid-tree	13	11	23	13.39055	0.582197826087	0.514114	1.450444	1.90492053846	2.108159	2.701612	4.38461538462	4	7	5.951082	13.683736
363	train	data/zenodo_raw/data_pandit/aa/363/tree.363	12	473	mid-tree	12	10	21	11.976569	0.570312809524	0.377639	2.404246	3.61755533333	4.280644	4.424517	4.33333333333	5	6	5.951082	13.683736
365	train	data/zenodo_raw/data_pandit/aa/365/tree.365	7	132	short-tree	7	5	11	4.077462	0.370678363636	0.196443	1.519518	1.36983257143	2.140365	2.499509	2.42857142857	3	3	5.951082	13.683736
368	train	data/zenodo_raw/data_pandit/aa/368/tree.368	10	136	mid-tree	10	8	17	8.001487	0.470675705882	0.324572	1.798758	1.9080961	2.1550645	3.151893	4.1	4	7	5.951082	13.683736
369	train	data/zenodo_raw/data_pandit/aa/369/tree.369	11	87	mid-tree	11	9	19	7.431451	0.391129	0.315457	1.34232	1.11528018182	0.80485	2.121171	3.27272727273	4	4	5.951082	13.683736
371	train	data/zenodo_raw/data_pandit/aa/371/tree.371	63	206	long-tree	63	61	123	59.064612	0.480200097561	0.362079	5.331241	3.61214753968	3.824792	7.33328	8.20634920635	8	12	5.951082	13.683736
375	train	data/zenodo_raw/data_pandit/aa/375/tree.375	8	128	mid-tree	8	6	13	6.519405	0.501492692308	0.3143	1.274179	1.21934775	0.805428	2.865255	2.75	3	4	5.951082	13.683736
378	train	data/zenodo_raw/data_pandit/aa/378/tree.378	56	199	long-tree	56	54	109	24.020472	0.220371302752	0.138011	2.839717	2.79416198214	4.024006	5.023528	11.7678571429	12.5	19	5.951082	13.683736
379	train	data/zenodo_raw/data_pandit/aa/379/tree.379	90	143	long-tree	90	88	177	50.002211	0.282498367232	0.161793	2.275073	4.40131434444	4.891809	6.844881	12.0333333333	11	24	5.951082	13.683736
380	train	data/zenodo_raw/data_pandit/aa/380/tree.380	27	64	long-tree	27	25	51	26.495521	0.519520019608	0.392097	1.624761	1.71698781481	1.638411	2.552481	6	6	9	5.951082	13.683736
381	train	data/zenodo_raw/data_pandit/aa/381/tree.381	59	330	long-tree	59	57	115	30.846061	0.268226617391	0.190228	2.181423	1.65136140678	1.628065	3.23076	10.7966101695	11	17	5.951082	13.683736
384	train	data/zenodo_raw/data_pandit/aa/384/tree.384	15	43	short-tree	15	13	27	5.094006	0.188666888889	0.159596	0.621352	0.8781978	0.621352	1.55112	4.93333333333	4	8	5.951082	13.683736
389	train	data/zenodo_raw/data_pandit/aa/389/tree.389	20	51	long-tree	20	18	37	31.474629	0.850665648649	0.646296	3.971246	4.0204315	4.213132	6.614422	6.5	7	11	5.951082	13.683736
393	train	data/zenodo_raw/data_pandit/aa/393/tree.393	10	350	short-tree	10	8	17	4.289296	0.252311529412	0.171026	0.871809	0.6818841	0.6685235	0.879444	3.5	4	5	5.951082	13.683736
394	train	data/zenodo_raw/data_pandit/aa/394/tree.394	23	191	mid-tree	23	21	43	11.770418	0.273730651163	0.202646	1.109006	1.11003678261	1.020173	2.235298	6.26086956522	7	10	5.951082	13.683736
396	train	data/zenodo_raw/data_pandit/aa/396/tree.396	16	114	long-tree	16	14	29	20.900192	0.720696275862	0.577023	3.436756	2.916135625	3.324321	5.315229	4.875	6	7	5.951082	13.683736
397	train	data/zenodo_raw/data_pandit/aa/397/tree.397	20	172	long-tree	20	18	37	15.585633	0.421233324324	0.279052	1.769518	1.9533346	1.718056	3.335072	5.2	5	8	5.951082	13.683736
399	train	data/zenodo_raw/data_pandit/aa/399/tree.399	43	74	long-tree	43	41	83	27.441808	0.330624192771	0.260074	1.64786	1.96390839535	1.980562	2.959975	8.74418604651	9	14	5.951082	13.683736
402	train	data/zenodo_raw/data_pandit/aa/402/tree.402	7	68	mid-tree	7	5	11	7.981275	0.725570454545	0.634574	1.793628	1.890328	1.840634	3.001878	3	3	5	5.951082	13.683736
403	train	data/zenodo_raw/data_pandit/aa/403/tree.403	15	132	mid-tree	15	13	27	12.984546	0.480909111111	0.246783	2.944101	1.83308453333	1.93941	3.190884	4.73333333333	5	7	5.951082	13.683736
405	train	data/zenodo_raw/data_pandit/aa/405/tree.405	12	35	short-tree	12	10	21	4.923262	0.234441047619	0.224664	0.805546	1.23321925	1.473992	2.035375	4.16666666667	4.5	7	5.951082	13.683736
408	train	data/zenodo_raw/data_pandit/aa/408/tree.408	19	525	mid-tree	19	17	35	6.36019	0.181719714286	0.069255	3.159243	1.84987436842	0.9545	3.736387	5.10526315789	5	8	5.951082	13.683736
409	train	data/zenodo_raw/data_pandit/aa/409/tree.409	13	628	mid-tree	13	11	23	9.185107	0.399352478261	0.302438	2.134942	2.16956715385	3.302084	3.559312	3.84615384615	4	5	5.951082	13.683736
410	train	data/zenodo_raw/data_pandit/aa/410/tree.410	13	135	mid-tree	13	11	23	6.560235	0.285227608696	0.178066	1.165485	1.16563523077	1.289877	2.319839	3.69230769231	4	5	5.951082	13.683736
413	train	data/zenodo_raw/data_pandit/aa/413/tree.413	24	150	mid-tree	24	22	45	10.904783	0.242328511111	0.184337	1.008854	1.75099141667	2.165163	3.11602	7.91666666667	9	14	5.951082	13.683736
414	train	data/zenodo_raw/data_pandit/aa/414/tree.414	24	119	long-tree	24	22	45	21.283157	0.472959044444	0.418763	1.605457	1.65843191667	1.5992495	3.257276	5.875	6.5	9	5.951082	13.683736
415	train	data/zenodo_raw/data_pandit/aa/415/tree.415	18	781	long-tree	18	16	33	14.91675	0.452022727273	0.262425	2.58715	3.58445472222	4.0764495	6.536327	6.16666666667	6	10	5.951082	13.683736
416	train	data/zenodo_raw/data_pandit/aa/416/tree.416	27	132	long-tree	27	25	51	27.903016	0.547117960784	0.457538	1.774937	2.72483018519	2.910157	4.863664	7.74074074074	7	14	5.951082	13.683736
420	train	data/zenodo_raw/data_pandit/aa/420/tree.420	8	329	short-tree	8	6	13	2.153853	0.165681	0.13338	0.533147	0.403344375	0.3385425	0.800447	3	2.5	5	5.951082	13.683736
421	train	data/zenodo_raw/data_pandit/aa/421/tree.421	92	116	long-tree	92	90	181	87.434483	0.483063441989	0.318707	2.933279	4.39136367391	4.012208	7.940794	10.7826086957	11	15	5.951082	13.683736
422	train	data/zenodo_raw/data_pandit/aa/422/tree.422	75	130	long-tree	75	73	147	53.542664	0.364235809524	0.221132	1.928706	3.78010764	3.766987	6.023383	10.8933333333	11	18	5.951082	13.683736
423	train	data/zenodo_raw/data_pandit/aa/423/tree.423	23	351	long-tree	23	21	43	20.485287	0.476402023256	0.288565	3.084112	3.22669417391	4.104912	5.211713	5	5	8	5.951082	13.683736
424	train	data/zenodo_raw/data_pandit/aa/424/tree.424	12	101	short-tree	12	10	21	2.62895	0.125188095238	0.088716	0.373963	0.659819666667	0.7298425	1.030619	3.83333333333	4	5	5.951082	13.683736
