msa_id	relative_path	num_sequences	alignment_length	seq_bin	len_bin	stratum	split
429	data_pandit/aa/429/data.429	9	38	<=50	<=500	<=50|<=500	train
430	data_pandit/aa/430/data.430	68	265	51-100	<=500	51-100|<=500	val
432	data_pandit/aa/432/data.432	10	208	<=50	<=500	<=50|<=500	val
433	data_pandit/aa/433/data.433	58	222	51-100	<=500	51-100|<=500	train
434	data_pandit/aa/434/data.434	11	126	<=50	<=500	<=50|<=500	train
435	data_pandit/aa/435/data.435	86	684	51-100	501-1000	51-100|501-1000	train
436	data_pandit/aa/436/data.436	14	112	<=50	<=500	<=50|<=500	val
437	data_pandit/aa/437/data.437	12	111	<=50	<=500	<=50|<=500	val
438	data_pandit/aa/438/data.438	46	483	<=50	<=500	<=50|<=500	val
439	data_pandit/aa/439/data.439	15	235	<=50	<=500	<=50|<=500	train
440	data_pandit/aa/440/data.440	12	343	<=50	<=500	<=50|<=500	train
441	data_pandit/aa/441/data.441	12	204	<=50	<=500	<=50|<=500	val
442	data_pandit/aa/442/data.442	14	57	<=50	<=500	<=50|<=500	val
443	data_pandit/aa/443/data.443	65	536	51-100	501-1000	51-100|501-1000	train
444	data_pandit/aa/444/data.444	16	32	<=50	<=500	<=50|<=500	train
445	data_pandit/aa/445/data.445	37	132	<=50	<=500	<=50|<=500	train
446	data_pandit/aa/446/data.446	8	540	<=50	501-1000	<=50|501-1000	train
447	data_pandit/aa/447/data.447	12	402	<=50	<=500	<=50|<=500	train
448	data_pandit/aa/448/data.448	14	419	<=50	<=500	<=50|<=500	test
449	data_pandit/aa/449/data.449	27	106	<=50	<=500	<=50|<=500	test
452	data_pandit/aa/452/data.452	20	251	<=50	<=500	<=50|<=500	train
453	data_pandit/aa/453/data.453	11	58	<=50	<=500	<=50|<=500	train
454	data_pandit/aa/454/data.454	38	140	<=50	<=500	<=50|<=500	train
455	data_pandit/aa/455/data.455	7	44	<=50	<=500	<=50|<=500	test
456	data_pandit/aa/456/data.456	10	447	<=50	<=500	<=50|<=500	test
457	data_pandit/aa/457/data.457	11	150	<=50	<=500	<=50|<=500	train
458	data_pandit/aa/458/data.458	12	484	<=50	<=500	<=50|<=500	train
460	data_pandit/aa/460/data.460	86	550	51-100	501-1000	51-100|501-1000	train
461	data_pandit/aa/461/data.461	120	203	101-200	<=500	101-200|<=500	train
462	data_pandit/aa/462/data.462	14	212	<=50	<=500	<=50|<=500	train
463	data_pandit/aa/463/data.463	36	383	<=50	<=500	<=50|<=500	train
465	data_pandit/aa/465/data.465	65	342	51-100	<=500	51-100|<=500	train
466	data_pandit/aa/466/data.466	13	174	<=50	<=500	<=50|<=500	test
467	data_pandit/aa/467/data.467	12	222	<=50	<=500	<=50|<=500	train
469	data_pandit/aa/469/data.469	109	330	101-200	<=500	101-200|<=500	val
470	data_pandit/aa/470/data.470	38	289	<=50	<=500	<=50|<=500	test
471	data_pandit/aa/471/data.471	10	158	<=50	<=500	<=50|<=500	train
472	data_pandit/aa/472/data.472	10	333	<=50	<=500	<=50|<=500	train
473	data_pandit/aa/473/data.473	11	346	<=50	<=500	<=50|<=500	train
474	data_pandit/aa/474/data.474	65	451	51-100	<=500	51-100|<=500	val
475	data_pandit/aa/475/data.475	15	329	<=50	<=500	<=50|<=500	test
477	data_pandit/aa/477/data.477	81	297	51-100	<=500	51-100|<=500	train
479	data_pandit/aa/479/data.479	15	179	<=50	<=500	<=50|<=500	train
480	data_pandit/aa/480/data.480	19	536	<=50	501-1000	<=50|501-1000	train
482	data_pandit/aa/482/data.482	22	185	<=50	<=500	<=50|<=500	train
483	data_pandit/aa/483/data.483	25	402	<=50	<=500	<=50|<=500	train
484	data_pandit/aa/484/data.484	49	267	<=50	<=500	<=50|<=500	train
485	data_pandit/aa/485/data.485	30	71	<=50	<=500	<=50|<=500	train
486	data_pandit/aa/486/data.486	6	498	<=50	<=500	<=50|<=500	train
487	data_pandit/aa/487/data.487	22	82	<=50	<=500	<=50|<=500	val
488	data_pandit/aa/488/data.488	24	206	<=50	<=500	<=50|<=500	train
489	data_pandit/aa/489/data.489	15	577	<=50	501-1000	<=50|501-1000	train
490	data_pandit/aa/490/data.490	21	261	<=50	<=500	<=50|<=500	test
491	data_pandit/aa/491/data.491	24	81	<=50	<=500	<=50|<=500	train
493	data_pandit/aa/493/data.493	29	588	<=50	501-1000	<=50|501-1000	train
496	data_pandit/aa/496/data.496	24	606	<=50	501-1000	<=50|501-1000	val
497	data_pandit/aa/497/data.497	9	363	<=50	<=500	<=50|<=500	train
498	data_pandit/aa/498/data.498	26	112	<=50	<=500	<=50|<=500	train
499	data_pandit/aa/499/data.499	27	438	<=50	<=500	<=50|<=500	train
500	data_pandit/aa/500/data.500	327	424	>200	<=500	>200|<=500	val
501	data_pandit/aa/501/data.501	48	556	<=50	501-1000	<=50|501-1000	val
502	data_pandit/aa/502/data.502	12	100	<=50	<=500	<=50|<=500	val
503	data_pandit/aa/503/data.503	12	517	<=50	501-1000	<=50|501-1000	val
504	data_pandit/aa/504/data.504	26	167	<=50	<=500	<=50|<=500	train
505	data_pandit/aa/505/data.505	13	59	<=50	<=500	<=50|<=500	test
507	data_pandit/aa/507/data.507	24	152	<=50	<=500	<=50|<=500	train
508	data_pandit/aa/508/data.508	92	338	51-100	<=500	51-100|<=500	train
509	data_pandit/aa/509/data.509	49	361	<=50	<=500	<=50|<=500	train
510	data_pandit/aa/510/data.510	20	129	<=50	<=500	<=50|<=500	val
511	data_pandit/aa/511/data.511	92	98	51-100	<=500	51-100|<=500	train
512	data_pandit/aa/512/data.512	9	365	<=50	<=500	<=50|<=500	train
513	data_pandit/aa/513/data.513	116	148	101-200	<=500	101-200|<=500	train
514	data_pandit/aa/514/data.514	78	236	51-100	<=500	51-100|<=500	train
517	data_pandit/aa/517/data.517	35	76	<=50	<=500	<=50|<=500	train
518	data_pandit/aa/518/data.518	20	86	<=50	<=500	<=50|<=500	val
519	data_pandit/aa/519/data.519	8	69	<=50	<=500	<=50|<=500	val
520	data_pandit/aa/520/data.520	4	143	<=50	<=500	<=50|<=500	train
521	data_pandit/aa/521/data.521	9	255	<=50	<=500	<=50|<=500	train
522	data_pandit/aa/522/data.522	10	70	<=50	<=500	<=50|<=500	train
523	data_pandit/aa/523/data.523	95	134	51-100	<=500	51-100|<=500	train
524	data_pandit/aa/524/data.524	10	247	<=50	<=500	<=50|<=500	train
525	data_pandit/aa/525/data.525	20	115	<=50	<=500	<=50|<=500	test
526	data_pandit/aa/526/data.526	5	100	<=50	<=500	<=50|<=500	train
527	data_pandit/aa/527/data.527	21	210	<=50	<=500	<=50|<=500	train
528	data_pandit/aa/528/data.528	11	151	<=50	<=500	<=50|<=500	test
529	data_pandit/aa/529/data.529	72	74	51-100	<=500	51-100|<=500	train
530	data_pandit/aa/530/data.530	15	222	<=50	<=500	<=50|<=500	train
531	data_pandit/aa/531/data.531	39	62	<=50	<=500	<=50|<=500	test
532	data_pandit/aa/532/data.532	17	108	<=50	<=500	<=50|<=500	train
533	data_pandit/aa/533/data.533	21	221	<=50	<=500	<=50|<=500	test
534	data_pandit/aa/534/data.534	38	263	<=50	<=500	<=50|<=500	train
535	data_pandit/aa/535/data.535	30	45	<=50	<=500	<=50|<=500	train
536	data_pandit/aa/536/data.536	22	308	<=50	<=500	<=50|<=500	val
537	data_pandit/aa/537/data.537	18	87	<=50	<=500	<=50|<=500	train
538	data_pandit/aa/538/data.538	10	209	<=50	<=500	<=50|<=500	val
540	data_pandit/aa/540/data.540	49	471	<=50	<=500	<=50|<=500	train
541	data_pandit/aa/541/data.541	57	635	51-100	501-1000	51-100|501-1000	test
542	data_pandit/aa/542/data.542	55	271	51-100	<=500	51-100|<=500	test
543	data_pandit/aa/543/data.543	64	112	51-100	<=500	51-100|<=500	train
544	data_pandit/aa/544/data.544	18	187	<=50	<=500	<=50|<=500	val
546	data_pandit/aa/546/data.546	52	149	51-100	<=500	51-100|<=500	train
547	data_pandit/aa/547/data.547	8	118	<=50	<=500	<=50|<=500	val
548	data_pandit/aa/548/data.548	10	46	<=50	<=500	<=50|<=500	train
549	data_pandit/aa/549/data.549	29	83	<=50	<=500	<=50|<=500	val
551	data_pandit/aa/551/data.551	17	130	<=50	<=500	<=50|<=500	val
552	data_pandit/aa/552/data.552	25	246	<=50	<=500	<=50|<=500	test
553	data_pandit/aa/553/data.553	88	209	51-100	<=500	51-100|<=500	train
554	data_pandit/aa/554/data.554	55	91	51-100	<=500	51-100|<=500	train
555	data_pandit/aa/555/data.555	28	146	<=50	<=500	<=50|<=500	train
556	data_pandit/aa/556/data.556	35	921	<=50	501-1000	<=50|501-1000	train
557	data_pandit/aa/557/data.557	27	189	<=50	<=500	<=50|<=500	train
558	data_pandit/aa/558/data.558	41	402	<=50	<=500	<=50|<=500	val
559	data_pandit/aa/559/data.559	41	855	<=50	501-1000	<=50|501-1000	train
560	data_pandit/aa/560/data.560	49	159	<=50	<=500	<=50|<=500	train
563	data_pandit/aa/563/data.563	13	57	<=50	<=500	<=50|<=500	test
564	data_pandit/aa/564/data.564	16	94	<=50	<=500	<=50|<=500	train
565	data_pandit/aa/565/data.565	55	218	51-100	<=500	51-100|<=500	train
566	data_pandit/aa/566/data.566	126	390	101-200	<=500	101-200|<=500	val
567	data_pandit/aa/567/data.567	143	214	101-200	<=500	101-200|<=500	train
568	data_pandit/aa/568/data.568	37	264	<=50	<=500	<=50|<=500	train
569	data_pandit/aa/569/data.569	22	247	<=50	<=500	<=50|<=500	test
570	data_pandit/aa/570/data.570	25	283	<=50	<=500	<=50|<=500	train
572	data_pandit/aa/572/data.572	29	42	<=50	<=500	<=50|<=500	train
573	data_pandit/aa/573/data.573	61	114	51-100	<=500	51-100|<=500	train
574	data_pandit/aa/574/data.574	56	273	51-100	<=500	51-100|<=500	train
575	data_pandit/aa/575/data.575	14	183	<=50	<=500	<=50|<=500	train
577	data_pandit/aa/577/data.577	6	97	<=50	<=500	<=50|<=500	train
579	data_pandit/aa/579/data.579	4	94	<=50	<=500	<=50|<=500	val
580	data_pandit/aa/580/data.580	5	761	<=50	501-1000	<=50|501-1000	train
581	data_pandit/aa/581/data.581	6	727	<=50	501-1000	<=50|501-1000	train
582	data_pandit/aa/582/data.582	6	782	<=50	501-1000	<=50|501-1000	train
583	data_pandit/aa/583/data.583	4	111	<=50	<=500	<=50|<=500	train
584	data_pandit/aa/584/data.584	15	803	<=50	501-1000	<=50|501-1000	train
585	data_pandit/aa/585/data.585	16	236	<=50	<=500	<=50|<=500	train
587	data_pandit/aa/587/data.587	12	206	<=50	<=500	<=50|<=500	train
588	data_pandit/aa/588/data.588	36	100	<=50	<=500	<=50|<=500	test
589	data_pandit/aa/589/data.589	33	116	<=50	<=500	<=50|<=500	train
591	data_pandit/aa/591/data.591	16	271	<=50	<=500	<=50|<=500	test
593	data_pandit/aa/593/data.593	21	274	<=50	<=500	<=50|<=500	train
594	data_pandit/aa/594/data.594	8	234	<=50	<=500	<=50|<=500	val
595	data_pandit/aa/595/data.595	12	248	<=50	<=500	<=50|<=500	train
596	data_pandit/aa/596/data.596	12	66	<=50	<=500	<=50|<=500	train
597	data_pandit/aa/597/data.597	61	102	51-100	<=500	51-100|<=500	train
598	data_pandit/aa/598/data.598	95	238	51-100	<=500	51-100|<=500	train
599	data_pandit/aa/599/data.599	13	212	<=50	<=500	<=50|<=500	train
600	data_pandit/aa/600/data.600	77	240	51-100	<=500	51-100|<=500	train
601	data_pandit/aa/601/data.601	35	189	<=50	<=500	<=50|<=500	test
603	data_pandit/aa/603/data.603	12	109	<=50	<=500	<=50|<=500	val
604	data_pandit/aa/604/data.604	57	102	51-100	<=500	51-100|<=500	train
607	data_pandit/aa/607/data.607	46	233	<=50	<=500	<=50|<=500	train
608	data_pandit/aa/608/data.608	25	108	<=50	<=500	<=50|<=500	train
609	data_pandit/aa/609/data.609	20	58	<=50	<=500	<=50|<=500	train
610	data_pandit/aa/610/data.610	75	576	51-100	501-1000	51-100|501-1000	train
612	data_pandit/aa/612/data.612	25	35	<=50	<=500	<=50|<=500	train
613	data_pandit/aa/613/data.613	67	130	51-100	<=500	51-100|<=500	train
614	data_pandit/aa/614/data.614	175	223	101-200	<=500	101-200|<=500	train
615	data_pandit/aa/615/data.615	63	182	51-100	<=500	51-100|<=500	train
616	data_pandit/aa/616/data.616	8	127	<=50	<=500	<=50|<=500	train
617	data_pandit/aa/617/data.617	14	111	<=50	<=500	<=50|<=500	train
618	data_pandit/aa/618/data.618	26	187	<=50	<=500	<=50|<=500	train
619	data_pandit/aa/619/data.619	23	33	<=50	<=500	<=50|<=500	train
622	data_pandit/aa/622/data.622	38	294	<=50	<=500	<=50|<=500	test
623	data_pandit/aa/623/data.623	14	94	<=50	<=500	<=50|<=500	train
625	data_pandit/aa/625/data.625	8	108	<=50	<=500	<=50|<=500	test
626	data_pandit/aa/626/data.626	9	371	<=50	<=500	<=50|<=500	train
627	data_pandit/aa/627/data.627	9	41	<=50	<=500	<=50|<=500	train
628	data_pandit/aa/628/data.628	15	192	<=50	<=500	<=50|<=500	train
629	data_pandit/aa/629/data.629	102	168	101-200	<=500	101-200|<=500	test
630	data_pandit/aa/630/data.630	99	200	51-100	<=500	51-100|<=500	train
631	data_pandit/aa/631/data.631	42	113	<=50	<=500	<=50|<=500	train
632	data_pandit/aa/632/data.632	27	496	<=50	<=500	<=50|<=500	train
633	data_pandit/aa/633/data.633	121	671	101-200	501-1000	101-200|501-1000	train
634	data_pandit/aa/634/data.634	69	509	51-100	501-1000	51-100|501-1000	train
635	data_pandit/aa/635/data.635	7	82	<=50	<=500	<=50|<=500	val
636	data_pandit/aa/636/data.636	13	77	<=50	<=500	<=50|<=500	train
637	data_pandit/aa/637/data.637	6	115	<=50	<=500	<=50|<=500	train
638	data_pandit/aa/638/data.638	13	356	<=50	<=500	<=50|<=500	train
639	data_pandit/aa/639/data.639	32	71	<=50	<=500	<=50|<=500	val
640	data_pandit/aa/640/data.640	72	378	51-100	<=500	51-100|<=500	train
642	data_pandit/aa/642/data.642	8	68	<=50	<=500	<=50|<=500	train
643	data_pandit/aa/643/data.643	15	242	<=50	<=500	<=50|<=500	train
644	data_pandit/aa/644/data.644	42	361	<=50	<=500	<=50|<=500	val
645	data_pandit/aa/645/data.645	21	150	<=50	<=500	<=50|<=500	val
646	data_pandit/aa/646/data.646	16	164	<=50	<=500	<=50|<=500	train
648	data_pandit/aa/648/data.648	22	113	<=50	<=500	<=50|<=500	train
649	data_pandit/aa/649/data.649	20	112	<=50	<=500	<=50|<=500	train
650	data_pandit/aa/650/data.650	26	167	<=50	<=500	<=50|<=500	train
651	data_pandit/aa/651/data.651	16	329	<=50	<=500	<=50|<=500	train
652	data_pandit/aa/652/data.652	20	97	<=50	<=500	<=50|<=500	train
654	data_pandit/aa/654/data.654	39	702	<=50	501-1000	<=50|501-1000	train
655	data_pandit/aa/655/data.655	40	45	<=50	<=500	<=50|<=500	val
656	data_pandit/aa/656/data.656	20	330	<=50	<=500	<=50|<=500	val
657	data_pandit/aa/657/data.657	34	53	<=50	<=500	<=50|<=500	train
658	data_pandit/aa/658/data.658	22	89	<=50	<=500	<=50|<=500	train
659	data_pandit/aa/659/data.659	57	445	51-100	<=500	51-100|<=500	train
660	data_pandit/aa/660/data.660	20	110	<=50	<=500	<=50|<=500	train
661	data_pandit/aa/661/data.661	16	220	<=50	<=500	<=50|<=500	train
662	data_pandit/aa/662/data.662	31	343	<=50	<=500	<=50|<=500	train
663	data_pandit/aa/663/data.663	71	287	51-100	<=500	51-100|<=500	val
665	data_pandit/aa/665/data.665	21	104	<=50	<=500	<=50|<=500	val
666	data_pandit/aa/666/data.666	29	142	<=50	<=500	<=50|<=500	train
667	data_pandit/aa/667/data.667	15	305	<=50	<=500	<=50|<=500	train
668	data_pandit/aa/668/data.668	19	138	<=50	<=500	<=50|<=500	train
669	data_pandit/aa/669/data.669	4	398	<=50	<=500	<=50|<=500	train
670	data_pandit/aa/670/data.670	108	397	101-200	<=500	101-200|<=500	train
671	data_pandit/aa/671/data.671	25	252	<=50	<=500	<=50|<=500	test
672	data_pandit/aa/672/data.672	14	406	<=50	<=500	<=50|<=500	train
673	data_pandit/aa/673/data.673	13	106	<=50	<=500	<=50|<=500	train
675	data_pandit/aa/675/data.675	13	302	<=50	<=500	<=50|<=500	train
677	data_pandit/aa/677/data.677	12	146	<=50	<=500	<=50|<=500	test
678	data_pandit/aa/678/data.678	171	696	101-200	501-1000	101-200|501-1000	train
679	data_pandit/aa/679/data.679	13	127	<=50	<=500	<=50|<=500	test
680	data_pandit/aa/680/data.680	22	93	<=50	<=500	<=50|<=500	test
681	data_pandit/aa/681/data.681	5	89	<=50	<=500	<=50|<=500	val
682	data_pandit/aa/682/data.682	11	444	<=50	<=500	<=50|<=500	train
683	data_pandit/aa/683/data.683	13	332	<=50	<=500	<=50|<=500	val
685	data_pandit/aa/685/data.685	16	142	<=50	<=500	<=50|<=500	val
686	data_pandit/aa/686/data.686	9	139	<=50	<=500	<=50|<=500	test
687	data_pandit/aa/687/data.687	7	162	<=50	<=500	<=50|<=500	test
688	data_pandit/aa/688/data.688	11	421	<=50	<=500	<=50|<=500	train
690	data_pandit/aa/690/data.690	8	311	<=50	<=500	<=50|<=500	test
691	data_pandit/aa/691/data.691	8	187	<=50	<=500	<=50|<=500	val
692	data_pandit/aa/692/data.692	11	98	<=50	<=500	<=50|<=500	train
693	data_pandit/aa/693/data.693	28	183	<=50	<=500	<=50|<=500	train
694	data_pandit/aa/694/data.694	48	247	<=50	<=500	<=50|<=500	test
695	data_pandit/aa/695/data.695	26	548	<=50	501-1000	<=50|501-1000	train
696	data_pandit/aa/696/data.696	12	376	<=50	<=500	<=50|<=500	test
697	data_pandit/aa/697/data.697	79	108	51-100	<=500	51-100|<=500	train
699	data_pandit/aa/699/data.699	8	151	<=50	<=500	<=50|<=500	train
700	data_pandit/aa/700/data.700	61	609	51-100	501-1000	51-100|501-1000	train
701	data_pandit/aa/701/data.701	13	245	<=50	<=500	<=50|<=500	val
702	data_pandit/aa/702/data.702	74	235	51-100	<=500	51-100|<=500	train
703	data_pandit/aa/703/data.703	13	160	<=50	<=500	<=50|<=500	test
704	data_pandit/aa/704/data.704	21	365	<=50	<=500	<=50|<=500	train
705	data_pandit/aa/705/data.705	105	490	101-200	<=500	101-200|<=500	train
706	data_pandit/aa/706/data.706	18	32	<=50	<=500	<=50|<=500	train
707	data_pandit/aa/707/data.707	16	319	<=50	<=500	<=50|<=500	test
708	data_pandit/aa/708/data.708	14	94	<=50	<=500	<=50|<=500	test
710	data_pandit/aa/710/data.710	17	235	<=50	<=500	<=50|<=500	train
711	data_pandit/aa/711/data.711	5	145	<=50	<=500	<=50|<=500	test
712	data_pandit/aa/712/data.712	14	627	<=50	501-1000	<=50|501-1000	train
714	data_pandit/aa/714/data.714	14	205	<=50	<=500	<=50|<=500	train
715	data_pandit/aa/715/data.715	6	536	<=50	501-1000	<=50|501-1000	train
716	data_pandit/aa/716/data.716	40	111	<=50	<=500	<=50|<=500	train
718	data_pandit/aa/718/data.718	11	1251	<=50	1001-5000	<=50|1001-5000	train
719	data_pandit/aa/719/data.719	14	138	<=50	<=500	<=50|<=500	test
720	data_pandit/aa/720/data.720	18	343	<=50	<=500	<=50|<=500	train
721	data_pandit/aa/721/data.721	9	375	<=50	<=500	<=50|<=500	val
722	data_pandit/aa/722/data.722	8	49	<=50	<=500	<=50|<=500	train
723	data_pandit/aa/723/data.723	10	111	<=50	<=500	<=50|<=500	train
726	data_pandit/aa/726/data.726	22	867	<=50	501-1000	<=50|501-1000	train
727	data_pandit/aa/727/data.727	21	337	<=50	<=500	<=50|<=500	train
728	data_pandit/aa/728/data.728	12	182	<=50	<=500	<=50|<=500	val
729	data_pandit/aa/729/data.729	7	185	<=50	<=500	<=50|<=500	test
730	data_pandit/aa/730/data.730	40	573	<=50	501-1000	<=50|501-1000	train
731	data_pandit/aa/731/data.731	4	210	<=50	<=500	<=50|<=500	train
732	data_pandit/aa/732/data.732	9	359	<=50	<=500	<=50|<=500	val
733	data_pandit/aa/733/data.733	21	356	<=50	<=500	<=50|<=500	train
734	data_pandit/aa/734/data.734	27	121	<=50	<=500	<=50|<=500	train
735	data_pandit/aa/735/data.735	13	416	<=50	<=500	<=50|<=500	train
736	data_pandit/aa/736/data.736	13	188	<=50	<=500	<=50|<=500	train
737	data_pandit/aa/737/data.737	39	102	<=50	<=500	<=50|<=500	train
738	data_pandit/aa/738/data.738	34	249	<=50	<=500	<=50|<=500	train
739	data_pandit/aa/739/data.739	13	280	<=50	<=500	<=50|<=500	train
740	data_pandit/aa/740/data.740	11	425	<=50	<=500	<=50|<=500	train
741	data_pandit/aa/741/data.741	13	183	<=50	<=500	<=50|<=500	train
742	data_pandit/aa/742/data.742	25	720	<=50	501-1000	<=50|501-1000	train
743	data_pandit/aa/743/data.743	46	120	<=50	<=500	<=50|<=500	train
744	data_pandit/aa/744/data.744	24	509	<=50	501-1000	<=50|501-1000	train
745	data_pandit/aa/745/data.745	5	232	<=50	<=500	<=50|<=500	train
746	data_pandit/aa/746/data.746	21	229	<=50	<=500	<=50|<=500	train
747	data_pandit/aa/747/data.747	5	328	<=50	<=500	<=50|<=500	train
748	data_pandit/aa/748/data.748	8	88	<=50	<=500	<=50|<=500	train
749	data_pandit/aa/749/data.749	9	37	<=50	<=500	<=50|<=500	train
750	data_pandit/aa/750/data.750	23	389	<=50	<=500	<=50|<=500	val
751	data_pandit/aa/751/data.751	133	291	101-200	<=500	101-200|<=500	test
752	data_pandit/aa/752/data.752	27	234	<=50	<=500	<=50|<=500	val
753	data_pandit/aa/753/data.753	11	120	<=50	<=500	<=50|<=500	train
754	data_pandit/aa/754/data.754	52	84	51-100	<=500	51-100|<=500	train
755	data_pandit/aa/755/data.755	76	315	51-100	<=500	51-100|<=500	train
756	data_pandit/aa/756/data.756	59	135	51-100	<=500	51-100|<=500	train
757	data_pandit/aa/757/data.757	24	153	<=50	<=500	<=50|<=500	train
758	data_pandit/aa/758/data.758	16	157	<=50	<=500	<=50|<=500	train
759	data_pandit/aa/759/data.759	9	108	<=50	<=500	<=50|<=500	test
760	data_pandit/aa/760/data.760	25	195	<=50	<=500	<=50|<=500	train
761	data_pandit/aa/761/data.761	29	345	<=50	<=500	<=50|<=500	train
762	data_pandit/aa/762/data.762	12	129	<=50	<=500	<=50|<=500	train
763	data_pandit/aa/763/data.763	48	267	<=50	<=500	<=50|<=500	test
765	data_pandit/aa/765/data.765	10	263	<=50	<=500	<=50|<=500	train
766	data_pandit/aa/766/data.766	7	528	<=50	501-1000	<=50|501-1000	train
767	data_pandit/aa/767/data.767	13	294	<=50	<=500	<=50|<=500	train
768	data_pandit/aa/768/data.768	11	194	<=50	<=500	<=50|<=500	train
769	data_pandit/aa/769/data.769	103	148	101-200	<=500	101-200|<=500	train
770	data_pandit/aa/770/data.770	4	261	<=50	<=500	<=50|<=500	train
771	data_pandit/aa/771/data.771	13	277	<=50	<=500	<=50|<=500	val
772	data_pandit/aa/772/data.772	61	118	51-100	<=500	51-100|<=500	train
776	data_pandit/aa/776/data.776	28	69	<=50	<=500	<=50|<=500	train
777	data_pandit/aa/777/data.777	43	292	<=50	<=500	<=50|<=500	train
778	data_pandit/aa/778/data.778	8	211	<=50	<=500	<=50|<=500	train
779	data_pandit/aa/779/data.779	7	185	<=50	<=500	<=50|<=500	val
